,state,fips,year,dvotes,rvotes,county,dvotes_pct,rvotes_pct
470,GA,13229,2016,903,6301,Pierce,12.53,87.47
471,GA,13231,2016,1239,7273,Pike,14.56,85.44
472,GA,13233,2016,2863,11006,Polk,20.64,79.36
473,GA,13235,2016,1104,2436,Pulaski,31.19,68.81
474,GA,13237,2016,2745,6516,Putnam,29.64,70.36
475,GA,13239,2016,461,575,Quitma,44.5,55.5
476,GA,13241,2016,1443,6287,Rab,18.67,81.33
477,GA,13243,2016,1597,1270,Randolph,55.7,44.3
478,GA,13245,2016,48707,24441,Richmond,66.59,33.41
479,GA,13247,2016,23206,13463,Rockdale,63.29,36.71
480,GA,13249,2016,401,1472,Schle,21.41,78.59
481,GA,13251,2016,2300,3305,Screve,41.03,58.97
482,GA,13253,2016,1186,2343,Seminole,33.61,66.39
483,GA,13255,2016,9347,15636,Spalding,37.41,62.59
484,GA,13257,2016,1835,7682,Stephens,19.28,80.72
485,GA,13259,2016,1220,805,Stewar,60.25,39.75
486,GA,13261,2016,5520,5275,Sumter,51.13,48.87
487,GA,13263,2016,2001,1196,Talb,62.59,37.41
488,GA,13265,2016,545,349,Taliaferr,60.96,39.04
489,GA,13267,2016,1678,5092,Tattnall,24.79,75.21
490,GA,13269,2016,1295,2062,Taylor,38.58,61.42
491,GA,13271,2016,1313,2449,Telfair,34.9,65.1
492,GA,13273,2016,2267,1872,Terrell,54.77,45.23
493,GA,13275,2016,7138,11225,Thomas,38.87,61.13
494,GA,13277,2016,3892,8680,Tif,30.96,69.04
495,GA,13279,2016,2338,6612,Toombs,26.12,73.88
496,GA,13281,2016,1206,5377,Towns,18.32,81.68
497,GA,13283,2016,860,1808,Treutle,32.23,67.77
498,GA,13285,2016,9597,15643,Troup,38.02,61.98
499,GA,13287,2016,1243,2094,Turner,37.25,62.75
500,GA,13289,2016,1970,2034,Twiggs,49.2,50.8
501,GA,13291,2016,1962,9849,Uni,16.61,83.39
502,GA,13293,2016,3471,7288,Ups,32.26,67.74
503,GA,13295,2016,4213,18938,Walker,18.2,81.8
504,GA,13297,2016,8279,31093,Wal,21.03,78.97
505,GA,13299,2016,3436,8508,Ware,28.77,71.23
506,GA,13301,2016,1313,991,Warre,56.99,43.01
507,GA,13303,2016,4187,4138,Washing,50.29,49.71
508,GA,13305,2016,2039,8147,Wayne,20.02,79.98
509,GA,13307,2016,471,630,Webster,42.78,57.22
510,GA,13309,2016,646,1421,Wheeler,31.25,68.75
511,GA,13311,2016,1672,9751,White,14.64,85.36
512,GA,13313,2016,7925,21514,Whitfield,26.92,73.08
513,GA,13315,2016,852,2096,Wilcox,28.9,71.1
514,GA,13317,2016,1844,2569,Wilkes,41.79,58.21
515,GA,13319,2016,1893,2332,Wilkins,44.8,55.2
516,GA,13321,2016,2015,6144,Worth,24.7,75.3
517,HI,15001,2016,41258,17500,Hawaii,70.22,29.78
518,HI,15003,2016,175634,90296,Honolul,66.05,33.95
519,HI,15007,2016,16456,7574,Kauai,68.48,31.52
520,HI,15009,2016,33479,13445,Maui,71.35,28.65
521,ID,16001,2016,75676,93748,Ada,44.67,55.33
522,ID,16003,2016,415,1556,Adams,21.06,78.94
523,ID,16005,2016,10342,17180,Bannock,37.58,62.42
524,ID,16007,2016,255,2203,Bear Lake,10.37,89.63
525,ID,16009,2016,780,3101,Benewah,20.1,79.9
526,ID,16011,2016,2924,10907,Bingham,21.14,78.86
527,ID,16013,2016,6416,3340,Blaine,65.76,34.24
528,ID,16015,2016,777,2673,Boise,22.52,77.48
529,ID,16017,2016,5140,10220,Bonner,33.46,66.54
530,ID,16019,2016,8930,26699,Bonneville,25.06,74.94
531,ID,16021,2016,933,3789,Boundar,19.76,80.24
532,ID,16023,2016,160,914,Butte,14.9,85.1
533,ID,16025,2016,110,410,amas,21.15,78.85
534,ID,16027,2016,16683,46755,a,26.3,73.7
535,ID,16029,2016,271,2275,arib,10.64,89.36
536,ID,16031,2016,1036,5949,assia,14.83,85.17
537,ID,16033,2016,44,203,lark,17.81,82.19
538,ID,16035,2016,704,2852,learwater,19.8,80.2
539,ID,16037,2016,427,1777,ster,19.37,80.63
540,ID,16039,2016,1814,5816,Elmore,23.77,76.23
541,ID,16041,2016,385,3901,Frankli,8.98,91.02
542,ID,16043,2016,651,4091,Frem,13.73,86.27
543,ID,16045,2016,1229,5980,Gem,17.05,82.95
544,ID,16047,2016,930,3743,Gooding,19.9,80.1
545,ID,16049,2016,1196,6441,Idah,15.66,84.34
546,ID,16051,2016,976,8436,Jeffers,10.37,89.63
547,ID,16053,2016,2117,7347,Jerome,22.37,77.63
548,ID,16055,2016,16264,44449,Kootenai,26.79,73.21
549,ID,16057,2016,8093,7255,Latah,52.73,47.27
550,ID,16059,2016,733,3011,Lemhi,19.58,80.42
551,ID,16061,2016,270,1202,Lewis,18.34,81.66
552,ID,16063,2016,360,1184,Lincol,23.32,76.68
553,ID,16065,2016,1201,8941,Madis,11.84,88.16
554,ID,16067,2016,1167,4887,Minidoka,19.28,80.72
555,ID,16069,2016,4828,10699,Nez Perce,31.09,68.91
556,ID,16071,2016,184,1531,Oneida,10.73,89.27
557,ID,16073,2016,591,3052,Owyhee,16.22,83.78
558,ID,16075,2016,892,4306,Payette,17.16,82.84
559,ID,16077,2016,699,1666,Power,29.56,70.44
560,ID,16079,2016,1384,3297,Shoshone,29.57,70.43
561,ID,16081,2016,2157,2161,Te,49.95,50.05
562,ID,16083,2016,6844,21063,Twin Falls,24.52,75.48
563,ID,16085,2016,1913,2906,Valle,39.7,60.3
564,ID,16087,2016,776,3283,Washing,19.12,80.88
565,IL,17001,2016,7633,22732,Adams,25.14,74.86
566,IL,17003,2016,1262,1496,Alexander,45.76,54.24
567,IL,17005,2016,2066,4884,Bond,29.73,70.27
568,IL,17007,2016,8952,12261,Boone,42.2,57.8
569,IL,17009,2016,475,1776,Brow,21.1,78.9
570,IL,17011,2016,6010,9264,Burea,39.35,60.65
571,IL,17013,2016,739,1719,alh,30.07,69.93
572,IL,17015,2016,2437,4428,arroll,35.5,64.5
573,IL,17017,2016,1617,3216,ass,33.46,66.54
574,IL,17019,2016,49694,33235,hampaig,59.92,40.08
575,IL,17021,2016,3982,10522,hristia,27.45,72.55
576,IL,17023,2016,1873,5620,lark,25.0,75.0
577,IL,17025,2016,1014,5009,la,16.84,83.16
578,IL,17027,2016,3939,12394,li,24.12,75.88
579,IL,17029,2016,7285,12985,les,35.94,64.06
580,IL,17031,2016,1528582,440213,k,77.64,22.36
581,IL,17033,2016,1969,6146,rawford,24.26,75.74
582,IL,17035,2016,1028,4200,mberland,19.66,80.34
583,IL,17037,2016,20348,19051,DeKalb,51.65,48.35
584,IL,17039,2016,1907,5072,De Wi,27.32,72.68
585,IL,17041,2016,1946,5695,Douglas,25.47,74.53
586,IL,17043,2016,222499,164355,DuPage,57.51,42.49
587,IL,17045,2016,1778,5634,Edgar,23.99,76.01
588,IL,17047,2016,432,2777,Edwards,13.46,86.54
589,IL,17049,2016,3071,13613,Effingham,18.41,81.59
590,IL,17051,2016,1814,7363,Fayette,19.77,80.23
591,IL,17053,2016,1410,4474,Ford,23.96,76.04
592,IL,17055,2016,4711,13101,Frankli,26.45,73.55
593,IL,17057,2016,6118,8482,Ful,41.9,58.1
594,IL,17059,2016,656,1942,Gallati,25.25,74.75
595,IL,17061,2016,1202,4139,Greene,22.51,77.49
596,IL,17063,2016,8021,13417,Grund,37.41,62.59
597,IL,17065,2016,800,3205,Hamil,19.98,80.02
598,IL,17067,2016,1744,5713,Hancock,23.39,76.61
599,IL,17069,2016,419,1650,Hardi,20.25,79.75
600,IL,17071,2016,1151,2153,Henders,34.84,65.16
601,IL,17073,2016,8835,13962,Henr,38.76,61.24
602,IL,17075,2016,2496,9728,Iroquois,20.42,79.58
603,IL,17077,2016,11619,10889,Jacks,51.62,48.38
604,IL,17079,2016,924,3973,Jasper,18.87,81.13
605,IL,17081,2016,4408,11681,Jeffers,27.4,72.6
606,IL,17083,2016,2673,7737,Jerse,25.68,74.32
607,IL,17085,2016,4452,6113,Jo Daviess,42.14,57.86
608,IL,17087,2016,1135,4644,Johns,19.64,80.36
609,IL,17089,2016,99389,82087,Kane,54.77,45.23
610,IL,17091,2016,18908,25081,Kankakee,42.98,57.02
611,IL,17093,2016,23392,24152,Kendall,49.2,50.8
612,IL,17095,2016,9939,10658,Knox,48.25,51.75
613,IL,17097,2016,168186,108608,Lake,60.76,39.24
614,IL,17099,2016,19277,26269,LaSalle,42.32,57.68
615,IL,17101,2016,1288,4517,Lawrence,22.19,77.81
616,IL,17103,2016,5499,8597,Lee,39.01,60.99
617,IL,17105,2016,4005,10197,Livings,28.2,71.8
618,IL,17107,2016,3301,8167,Loga,28.78,71.22
619,IL,17109,2016,5278,6789,McDonough,43.74,56.26
620,IL,17111,2016,59827,71117,McHenr,45.69,54.31
621,IL,17113,2016,35918,37081,McLea,49.2,50.8
622,IL,17115,2016,18211,26782,Mac,40.48,59.52
623,IL,17117,2016,6532,14194,Macoupi,31.52,68.48
624,IL,17119,2016,50336,70295,Madis,41.73,58.27
625,IL,17121,2016,4231,11677,Mari,26.6,73.4
626,IL,17123,2016,1784,3776,Marshall,32.09,67.91
627,IL,17125,2016,2008,4051,Mas,33.14,66.86
628,IL,17127,2016,1555,4844,Massac,24.3,75.7
629,IL,17129,2016,1808,4230,Menard,29.94,70.06
630,IL,17131,2016,3061,4800,Mercer,38.94,61.06
631,IL,17133,2016,5522,12614,Monroe,30.45,69.55
632,IL,17135,2016,3490,8616,Montgomer,28.83,71.17
633,IL,17137,2016,4693,9060,Morga,34.12,65.88
634,IL,17139,2016,1476,4453,Moultrie,24.89,75.11
635,IL,17141,2016,8025,14344,Ogle,35.88,64.12
636,IL,17143,2016,37436,35299,Peoria,51.47,48.53
637,IL,17145,2016,2433,6816,Perr,26.31,73.69
638,IL,17147,2016,2633,5623,Pia,31.89,68.11
639,IL,17149,2016,1412,5749,Pike,19.72,80.28
640,IL,17151,2016,374,1678,Pope,18.23,81.77
641,IL,17153,2016,817,1583,Pulaski,34.04,65.96
642,IL,17155,2016,1143,1762,Putnam,39.35,60.65
643,IL,17157,2016,3421,9992,Randolph,25.51,74.49
644,IL,17159,2016,1579,5736,Richland,21.59,78.41
645,IL,17161,2016,32258,26969,Rock Island,54.47,45.53
646,IL,17163,2016,60180,53479,St. Clair,52.95,47.05
647,IL,17165,2016,2551,8248,Saline,23.62,76.38
648,IL,17167,2016,40731,49823,Sangam,44.98,55.02
649,IL,17169,2016,1074,2523,Schuyler,29.86,70.14
650,IL,17171,2016,528,1965,Sc,21.18,78.82
651,IL,17173,2016,2279,8209,Shelb,21.73,78.27
652,IL,17175,2016,748,1777,Stark,29.62,70.38
653,IL,17177,2016,7531,10845,Stephens,40.98,59.02
654,IL,17179,2016,20568,38620,Tazewell,34.75,65.25
655,IL,17181,2016,2389,5780,Uni,29.24,70.76
656,IL,17183,2016,9876,18582,Vermili,34.7,65.3
657,IL,17185,2016,1146,4039,Wabash,22.1,77.9
658,IL,17187,2016,2983,4267,Warre,41.14,58.86
659,IL,17189,2016,1446,5566,Washing,20.62,79.38
660,IL,17191,2016,1048,6963,Wayne,13.08,86.92
661,IL,17193,2016,1412,5639,White,20.03,79.97
662,IL,17195,2016,11005,12597,Whiteside,46.63,53.37
663,IL,17197,2016,146230,129726,Will,52.99,47.01
664,IL,17199,2016,8539,21503,Williams,28.42,71.58
665,IL,17201,2016,52595,53922,Winnebag,49.38,50.62
666,IL,17203,2016,5068,13180,Woodford,27.77,72.23
667,IN,18001,2016,2802,9642,Adams,22.52,77.48
668,IN,18003,2016,55222,83801,Alle,39.72,60.28
669,IN,18005,2016,9841,20637,Bartholomew,32.29,67.71
670,IN,18007,2016,860,2579,Be,25.01,74.99
671,IN,18009,2016,1243,3349,Blackford,27.07,72.93
672,IN,18011,2016,10181,19654,Boone,34.12,65.88
673,IN,18013,2016,2518,5015,Brow,33.43,66.57
674,IN,18015,2016,1891,6273,arroll,23.16,76.84
675,IN,18017,2016,3758,9697,ass,27.93,72.07
676,IN,18019,2016,18791,30012,lark,38.5,61.5
677,IN,18021,2016,2306,8528,la,21.28,78.72
678,IN,18023,2016,2819,8530,li,24.84,75.16
679,IN,18025,2016,1323,3013,rawford,30.51,69.49
680,IN,18027,2016,1800,8545,Daviess,17.4,82.6
681,IN,18029,2016,4883,18110,Dearbor,21.24,78.76
682,IN,18031,2016,2121,8488,Decatur,19.99,80.01
683,IN,18033,2016,3941,12054,DeKalb,24.64,75.36
684,IN,18035,2016,18100,24217,Delaware,42.77,57.23
685,IN,18037,2016,5389,13365,Dubois,28.74,71.26
686,IN,18039,2016,20667,41810,Elkhar,33.08,66.92
687,IN,18041,2016,2252,6839,Fayette,24.77,75.23
688,IN,18043,2016,13939,21427,Floyd,39.41,60.59
689,IN,18045,2016,1476,5661,Fountai,20.68,79.32
690,IN,18047,2016,1967,8665,Frankli,18.5,81.5
691,IN,18049,2016,1960,6010,Ful,24.59,75.41
692,IN,18051,2016,3720,11079,Gibs,25.14,74.86
693,IN,18053,2016,7029,17009,Gra,29.24,70.76
694,IN,18055,2016,2929,10275,Greene,22.18,77.82
695,IN,18057,2016,57214,87299,Hamil,39.59,60.41
696,IN,18059,2016,8901,25050,Hancock,26.22,73.78
697,IN,18061,2016,4776,12993,Harris,26.88,73.12
698,IN,18063,2016,22595,48326,Hendricks,31.86,68.14
699,IN,18065,2016,5124,13895,Henr,26.94,73.06
700,IN,18067,2016,11215,23675,Howard,32.14,67.86
701,IN,18069,2016,3506,11649,Hunting,23.13,76.87
702,IN,18071,2016,3843,12857,Jacks,23.01,76.99
703,IN,18073,2016,3329,9382,Jasper,26.19,73.81
704,IN,18075,2016,1889,5697,Ja,24.9,75.1
705,IN,18077,2016,4325,8538,Jeffers,33.62,66.38
706,IN,18079,2016,2364,8222,Jennings,22.33,77.67
707,IN,18081,2016,17318,45456,Johns,27.59,72.41
708,IN,18083,2016,3772,11077,Knox,25.4,74.6
709,IN,18085,2016,6311,23909,Kosciusk,20.88,79.12
710,IN,18087,2016,2080,7025,LaGrange,22.84,77.16
711,IN,18089,2016,116896,75565,Lake,60.74,39.26
712,IN,18091,2016,19795,22678,LaPorte,46.61,53.39
713,IN,18093,2016,4210,14034,Lawrence,23.08,76.92
714,IN,18095,2016,18595,32376,Madis,36.48,63.52
715,IN,18097,2016,212676,130228,Mari,62.02,37.98
716,IN,18099,2016,4798,12286,Marshall,28.08,71.92
717,IN,18101,2016,881,3695,Marti,19.25,80.75
718,IN,18103,2016,2766,9975,Miami,21.71,78.29
719,IN,18105,2016,34183,20527,Monroe,62.48,37.52
720,IN,18107,2016,3362,11051,Montgomer,23.33,76.67
721,IN,18109,2016,6037,23671,Morga,20.32,79.68
722,IN,18111,2016,1403,4074,New,25.62,74.38
723,IN,18113,2016,3904,12198,Noble,24.25,75.75
724,IN,18115,2016,686,2118,Ohi,24.47,75.53
725,IN,18117,2016,2048,5800,Orange,26.1,73.9
726,IN,18119,2016,1946,6151,Owe,24.03,75.97
727,IN,18121,2016,1441,4863,Parke,22.86,77.14
728,IN,18123,2016,3062,4556,Perr,40.19,59.81
729,IN,18125,2016,1297,4398,Pike,22.77,77.23
730,IN,18127,2016,33531,38719,Porter,46.41,53.59
731,IN,18129,2016,3515,8393,Pose,29.52,70.48
732,IN,18131,2016,1327,3854,Pulaski,25.61,74.39
733,IN,18133,2016,3356,10637,Putnam,23.98,76.02
734,IN,18135,2016,2446,7515,Randolph,24.56,75.44
735,IN,18137,2016,2471,9806,Riple,20.13,79.87
736,IN,18139,2016,1525,5292,Rush,22.37,77.63
737,IN,18141,2016,52247,52019,St. Joseph,50.11,49.89
738,IN,18143,2016,2642,6074,Sc,30.31,69.69
739,IN,18145,2016,4247,12718,Shelb,25.03,74.97
740,IN,18147,2016,2861,6572,Spencer,30.33,69.67
741,IN,18149,2016,2489,6367,Starke,28.11,71.89
742,IN,18151,2016,3741,10127,Steube,26.98,73.02
743,IN,18153,2016,2113,6138,Sulliva,25.61,74.39
744,IN,18155,2016,930,2558,Switzerland,26.66,73.34
745,IN,18157,2016,27207,30711,Tippecanoe,46.98,53.02
746,IN,18159,2016,1587,5589,Tip,22.12,77.88
747,IN,18161,2016,715,2445,Uni,22.63,77.37
748,IN,18163,2016,28296,40422,Vanderburgh,41.18,58.82
749,IN,18165,2016,2081,4511,Vermilli,31.57,68.43
750,IN,18167,2016,15922,21924,Vig,42.07,57.93
751,IN,18169,2016,3018,9819,Wabash,23.51,76.49
752,IN,18171,2016,839,2896,Warre,22.46,77.54
753,IN,18173,2016,9086,19133,Warrick,32.2,67.8
754,IN,18175,2016,2636,8206,Washing,24.31,75.69
755,IN,18177,2016,8322,16028,Wayne,34.18,65.82
756,IN,18179,2016,2585,9999,Wells,20.54,79.46
757,IN,18181,2016,2563,6813,White,27.34,72.66
758,IN,18183,2016,3379,11357,Whitle,22.93,77.07
759,IA,19001,2016,1127,2456,Adair,31.45,68.55
760,IA,19003,2016,565,1393,Adams,28.86,71.14
761,IA,19005,2016,2409,4072,Allamakee,37.17,62.83
762,IA,19007,2016,1813,4031,Appanoose,31.02,68.98
763,IA,19009,2016,1079,2135,Audub,33.57,66.43
764,IA,19011,2016,4672,8226,Be,36.22,63.78
765,IA,19013,2016,32006,27382,Black Hawk,53.89,46.11
766,IA,19015,2016,5517,7458,Boone,42.52,57.48
767,IA,19017,2016,5349,7199,Bremer,42.63,57.37
768,IA,19019,2016,3966,5504,Buchana,41.88,58.12
769,IA,19021,2016,2851,4895,Buena Vista,36.81,63.19
770,IA,19023,2016,2163,4918,Butler,30.55,69.45
771,IA,19025,2016,1396,3466,alh,28.71,71.29
772,IA,19027,2016,3305,6627,arroll,33.28,66.72
773,IA,19029,2016,1946,4755,ass,29.04,70.96
774,IA,19031,2016,3578,5275,edar,40.42,59.58
775,IA,19033,2016,9840,11583,erro Gord,45.93,54.07
776,IA,19035,2016,1676,4188,herokee,28.58,71.42
777,IA,19037,2016,2264,3739,hickasaw,37.71,62.29
778,IA,19039,2016,1463,2706,larke,35.09,64.91
779,IA,19041,2016,2246,5870,la,27.67,72.33
780,IA,19043,2016,3236,5309,la,37.87,62.13
781,IA,19045,2016,10079,11249,li,47.26,52.74
782,IA,19047,2016,1985,4608,rawford,30.11,69.89
783,IA,19049,2016,15662,19288,Dallas,44.81,55.19
784,IA,19051,2016,976,2721,Davis,26.4,73.6
785,IA,19053,2016,1201,2296,Decatur,34.34,65.66
786,IA,19055,2016,2956,5688,Delaware,34.2,65.8
787,IA,19057,2016,8178,9479,Des Moines,46.32,53.68
788,IA,19059,2016,3051,6743,Dickins,31.15,68.85
789,IA,19061,2016,22774,23384,Dubuque,49.34,50.66
790,IA,19063,2016,1356,3121,Emme,30.29,69.71
791,IA,19065,2016,3666,5591,Fayette,39.6,60.4
792,IA,19067,2016,3177,4371,Floyd,42.09,57.91
793,IA,19069,2016,1490,3153,Frankli,32.09,67.91
794,IA,19071,2016,959,2401,Frem,28.54,71.46
795,IA,19073,2016,1688,2819,Greene,37.45,62.55
796,IA,19075,2016,1847,4516,Grund,29.03,70.97
797,IA,19077,2016,1720,3603,Guthrie,32.31,67.69
798,IA,19079,2016,2715,4450,Hamil,37.89,62.11
799,IA,19081,2016,1582,3972,Hancock,28.48,71.52
800,IA,19083,2016,2774,5231,Hardi,34.65,65.35
801,IA,19085,2016,2123,4892,Harris,30.26,69.74
802,IA,19087,2016,2897,5764,Henr,33.45,66.55
803,IA,19089,2016,1674,2611,Howard,39.07,60.93
804,IA,19091,2016,1251,3564,Humbold,25.98,74.02
805,IA,19093,2016,792,2655,Ida,22.98,77.02
806,IA,19095,2016,3070,5193,Iowa,37.15,62.85
